序號,答案
20240517114016,634.19
20240517115016,1027.14
20240517120016,851.26
20240517121016,315.2
20240517122016,215.25
20240517123016,34.02
20240517124016,0
20240517125016,0
20240517130016,4.64
20240517131016,10.18
20240517132016,30.66
20240517133016,24.81
20240517134016,19.49
20240517135016,12.77
20240517140016,16.65
20240517141016,38.78
20240517142016,42.06
20240517143016,23.35
20240517144016,20.1
20240517145016,22.97
20240517150016,20.5
20240517151016,10.25
20240517152016,11.89
20240517153016,15.28
20240517154016,19.67
20240517155016,38.73
20240517160016,45.32
20240517161016,19.92
20240517162016,14.04
20240517163016,8.84
20240517164016,6.94
20240517165016,7.6
20240519090016,86.83
20240519091016,76.92
20240519092016,77.57
20240519093016,117.13
20240519094016,128.68
20240519095016,335.82
20240519100016,189.17
20240519101016,390.0
20240519102016,160.78
20240519103016,245.08
20240519104016,152.99
20240519105016,184.37
20240519110016,184.08
20240519111016,213.25
20240519112016,168.01
20240519113016,94.27
20240519114016,93.78
20240519115016,135.62
20240519120016,157.28
20240519121016,164.97
20240519122016,142.68
20240519123016,81.37
20240519124016,57.38
20240519125016,51.93
20240519130016,54.62
20240519131016,68.84
20240519132016,77.62
20240519133016,79.04
20240519134016,66.76
20240519135016,52.99
20240519140016,58.69
20240519141016,59.32
20240519142016,53.1
20240519143016,55.91
20240519144016,55.98
20240519145016,62.0
20240519150016,60.14
20240519151016,45.53
20240519152016,51.34
20240519153016,41.46
20240519154016,57.23
20240519155016,46.23
20240519160016,22.77
20240519161016,20.19
20240519162016,17.67
20240519163016,7.03
20240519164016,5.86
20240519165016,4.59
20240608090016,815.05
20240608091016,1078.7
20240608092016,1118.79
20240608093016,877.93
20240608094016,1273.78
20240608095016,1167.62
20240608100016,1422.79
20240608101016,1301.48
20240608102016,1199.4
20240608103016,926.62
20240608104016,1155.87
20240608105016,1286.74
20240608110016,1326.91
20240608111016,1238.35
20240608112016,833.58
20240608113016,663.33
20240608114016,407.51
20240608115016,552.19
20240608120016,205.77
20240608121016,183.42
20240608122016,144.49
20240608123016,185.7
20240608124016,107.49
20240608125016,155.82
20240608130016,390.85
20240608131016,299.13
20240608132016,262.37
20240608133016,179.42
20240608134016,147.24
20240608135016,97.41
20240608140016,51.84
20240608141016,23.32
20240608142016,20.13
20240608143016,15.49
20240608144016,7.69
20240608145016,15.36
20240608150016,35.69
20240608151016,50.5
20240608152016,40.01
20240608153016,32.34
20240608154016,25.92
20240608155016,22.49
20240608160016,16.91
20240608161016,11.34
20240608162016,10.68
20240608163016,8.13
20240608164016,8.09
20240608165016,4.87
20240629090016,1455.5
20240629091016,1527.61
20240629092016,1534.05
20240629093016,1503.37
20240629094016,1542.95
20240629095016,1278.57
20240629100016,1527.49
20240629101016,1343.6
20240629102016,1560.74
20240629103016,1582.34
20240629104016,1544.56
20240629105016,1486.93
20240629110016,1371.54
20240629111016,1477.79
20240629112016,1515.86
20240629113016,1529.35
20240629114016,1497.28
20240629115016,1448.89
20240629120016,1411.28
20240629121016,1313.67
20240629122016,717.56
20240629123016,106.98
20240629124016,11.63
20240629125016,59.75
20240629130016,76.09
20240629131016,51.41
20240629132016,0
20240629133016,0
20240629134016,0
20240629135016,25.2
20240629140016,46.87
20240629141016,46.88
20240629142016,33.01
20240629143016,23.97
20240629144016,12.44
20240629145016,18.02
20240629150016,14.97
20240629151016,13.99
20240629152016,11.78
20240629153016,10.56
20240629154016,9.37
20240629155016,7.81
20240629160016,4.65
20240629161016,3.83
20240629162016,2.11
20240629163016,1.52
20240629164016,1.03
20240629165016,0.3
20240123090017,6.76
20240123091017,0
20240123092017,12.63
20240123093017,16.57
20240123094017,40.67
20240123095017,20.93
20240123100017,61.21
20240123101017,91.49
20240123102017,151.93
20240123103017,148.04
20240123104017,190.03
20240123105017,147.5
20240123110017,65.45
20240123111017,69.47
20240123112017,61.08
20240123113017,67.59
20240123114017,76.69
20240123115017,120.48
20240123120017,108.26
20240123121017,96.16
20240123122017,101.64
20240123123017,55.63
20240123124017,38.34
20240123125017,34.76
20240123130017,23.68
20240123131017,19.94
20240123132017,15.26
20240123133017,9.15
20240123134017,11.04
20240123135017,10.43
20240123140017,8.07
20240123141017,9.0
20240123142017,7.51
20240123143017,7.61
20240123144017,6.74
20240123145017,4.12
20240123150017,3.23
20240123151017,2.33
20240123152017,1.7
20240123153017,1.54
20240123154017,1.44
20240123155017,1.28
20240123160017,0.76
20240123161017,1.2
20240123162017,0.99
20240123163017,0.89
20240123164017,1.13
20240123165017,0.15
20240129090017,0
20240129091017,9.97
20240129092017,18.88
20240129093017,21.44
20240129094017,4.16
20240129095017,163.16
20240129100017,153.38
20240129101017,152.12
20240129102017,278.82
20240129103017,321.45
20240129104017,386.91
20240129105017,932.02
20240129110017,750.57
20240129111017,528.82
20240129112017,419.32
20240129113017,174.48
20240129114017,125.31
20240129115017,205.96
20240129120017,398.86
20240129121017,179.86
20240129122017,160.91
20240129123017,887.2
20240129124017,1408.53
20240129125017,1290.23
20240129130017,713.79
20240129131017,567.05
20240129132017,516.02
20240129133017,318.21
20240129134017,238.57
20240129135017,256.16
20240129140017,0
20240129141017,0
20240129142017,0
20240129143017,0
20240129144017,0
20240129145017,0
20240129150017,0
20240129151017,23.5
20240129152017,23.6
20240129153017,17.35
20240129154017,16.45
20240129155017,10.45
20240129160017,7.76
20240129161017,5.87
20240129162017,4.39
20240129163017,3.18
20240129164017,1.64
20240129165017,0.35
20240215090017,856.25
20240215091017,1344.24
20240215092017,963.01
20240215093017,992.35
20240215094017,1056.6
20240215095017,900.05
20240215100017,1054.97
20240215101017,941.01
20240215102017,926.03
20240215103017,843.15
20240215104017,694.09
20240215105017,1056.0
20240215110017,1297.0
20240215111017,1395.15
20240215112017,1441.46
20240215113017,1385.9
20240215114017,1212.26
20240215115017,897.35
20240215120017,445.09
20240215121017,1239.01
20240215122017,849.82
20240215123017,1225.83
20240215124017,820.83
20240215125017,833.71
20240215130017,1183.27
20240215131017,1223.45
20240215132017,927.18
20240215133017,592.41
20240215134017,440.74
20240215135017,304.89
20240215140017,273.52
20240215141017,156.7
20240215142017,6.07
20240215143017,7.17
20240215144017,10.77
20240215145017,0
20240215150017,47.84
20240215151017,29.7
20240215152017,24.46
20240215153017,17.19
20240215154017,16.01
20240215155017,23.28
20240215160017,27.92
20240215161017,49.56
20240215162017,9.24
20240215163017,4.72
20240215164017,3.88
20240215165017,1.73
20240218090017,327.17
20240218091017,797.89
20240218092017,609.8
20240218093017,669.06
20240218094017,867.17
20240218095017,1065.65
20240218100017,1015.86
20240218101017,810.21
20240218102017,868.01
20240218103017,747.94
20240218104017,802.09
20240218105017,1114.52
20240218110017,1083.62
20240218111017,1450.28
20240218112017,1347.0
20240218113017,1333.46
20240218114017,1331.62
20240218115017,1078.91
20240218120017,1074.51
20240218121017,817.59
20240218122017,660.52
20240218123017,845.92
20240218124017,994.21
20240218125017,744.88
20240218130017,617.4
20240218131017,405.15
20240218132017,58.55
20240218133017,55.2
20240218134017,51.68
20240218135017,51.19
20240218140017,47.37
20240218141017,34.86
20240218142017,32.3
20240218143017,29.54
20240218144017,31.22
20240218145017,22.58
20240218150017,28.07
20240218151017,29.2
20240218152017,17.48
20240218153017,16.0
20240218154017,12.48
20240218155017,8.34
20240218160017,7.84
20240218161017,4.83
20240218162017,3.4
20240218163017,2.6
20240218164017,2.0
20240218165017,1.4
20240305090017,976.0
20240305091017,1120.15
20240305092017,1046.63
20240305093017,1070.37
20240305094017,913.08
20240305095017,1032.22
20240305100017,1168.52
20240305101017,933.33
20240305102017,1044.66
20240305103017,822.09
20240305104017,776.63
20240305105017,739.82
20240305110017,645.74
20240305111017,696.69
20240305112017,835.48
20240305113017,667.31
20240305114017,725.57
20240305115017,513.13
20240305120017,435.03
20240305121017,255.8
20240305122017,238.85
20240305123017,546.1
20240305124017,581.71
20240305125017,200.77
20240305130017,795.3
20240305131017,563.19
20240305132017,599.04
20240305133017,290.86
20240305134017,487.32
20240305135017,342.6
20240305140017,497.19
20240305141017,670.73
20240305142017,415.7
20240305143017,429.49
20240305144017,377.78
20240305145017,342.57
20240305150017,258.63
20240305151017,83.63
20240305152017,9.38
20240305153017,10.7
20240305154017,9.28
20240305155017,0
20240305160017,0
20240305161017,0.93
20240305162017,0.46
20240305163017,6.51
20240305164017,3.26
20240305165017,4.74
20240309090017,74.59
20240309091017,79.69
20240309092017,66.15
20240309093017,147.16
20240309094017,210.92
20240309095017,211.33
20240309100017,287.54
20240309101017,185.4
20240309102017,117.15
20240309103017,91.47
20240309104017,125.54
20240309105017,304.62
20240309110017,159.33
20240309111017,143.78
20240309112017,171.67
20240309113017,108.29
20240309114017,59.67
20240309115017,45.87
20240309120017,61.61
20240309121017,81.82
20240309122017,151.51
20240309123017,77.28
20240309124017,42.63
20240309125017,30.64
20240309130017,31.57
20240309131017,28.73
20240309132017,15.52
20240309133017,8.32
20240309134017,7.8
20240309135017,7.76
20240309140017,8.34
20240309141017,7.51
20240309142017,9.0
20240309143017,8.73
20240309144017,7.9
20240309145017,7.93
20240309150017,3.75
20240309151017,2.98
20240309152017,2.24
20240309153017,3.32
20240309154017,5.2
20240309155017,4.51
20240309160017,3.04
20240309161017,2.89
20240309162017,1.62
20240309163017,1.65
20240309164017,1.55
20240309165017,3.04
20240311090017,91.22
20240311091017,160.77
20240311092017,323.21
20240311093017,786.81
20240311094017,853.1
20240311095017,783.0
20240311100017,486.7
20240311101017,409.42
20240311102017,579.32
20240311103017,719.88
20240311104017,862.56
20240311105017,578.15
20240311110017,547.69
20240311111017,380.32
20240311112017,283.59
20240311113017,193.75
20240311114017,127.23
20240311115017,145.93
20240311120017,112.82
20240311121017,60.78
20240311122017,66.97
20240311123017,70.03
20240311124017,66.01
20240311125017,52.29
20240311130017,69.75
20240311131017,173.51
20240311132017,286.54
20240311133017,352.35
20240311134017,81.28
20240311135017,75.34
20240311140017,64.27
20240311141017,56.66
20240311142017,51.96
20240311143017,33.08
20240311144017,20.52
20240311145017,21.07
20240311150017,9.58
20240311151017,7.35
20240311152017,4.98
20240311153017,3.89
20240311154017,3.55
20240311155017,2.57
20240311160017,2.21
20240311161017,1.78
20240311162017,1.31
20240311163017,1.17
20240311164017,1.21
20240311165017,0.98
20240403090017,922.3
20240403091017,893.37
20240403092017,1075.77
20240403093017,1206.76
20240403094017,1151.82
20240403095017,1248.1
20240403100017,1296.29
20240403101017,1326.88
20240403102017,1406.57
20240403103017,1310.84
20240403104017,1247.4
20240403105017,1384.82
20240403110017,1356.49
20240403111017,1308.88
20240403112017,1395.53
20240403113017,1329.07
20240403114017,1302.55
20240403115017,1280.74
20240403120017,1171.98
20240403121017,1097.16
20240403122017,1064.89
20240403123017,724.6
20240403124017,667.61
20240403125017,623.58
20240403130017,620.39
20240403131017,551.75
20240403132017,680.94
20240403133017,658.66
20240403134017,703.3
20240403135017,758.64
20240403140017,755.73
20240403141017,739.55
20240403142017,448.65
20240403143017,232.42
20240403144017,202.82
20240403145017,161.0
20240403150017,168.75
20240403151017,107.89
20240403152017,62.46
20240403153017,50.7
20240403154017,53.95
20240403155017,39.19
20240403160017,33.65
20240403161017,21.03
20240403162017,15.71
20240403163017,15.6
20240403164017,11.54
20240403165017,5.71
20240507090017,775.28
20240507091017,656.54
20240507092017,557.55
20240507093017,575.42
20240507094017,745.61
20240507095017,904.21
20240507100017,1001.86
20240507101017,700.77
20240507102017,713.42
20240507103017,667.89
20240507104017,768.44
20240507105017,901.36
20240507110017,766.02
20240507111017,572.89
20240507112017,494.51
20240507113017,449.76
20240507114017,397.9
20240507115017,592.52
20240507120017,431.41
20240507121017,772.74
20240507122017,783.93
20240507123017,639.9
20240507124017,360.39
20240507125017,353.73
20240507130017,344.02
20240507131017,153.04
20240507132017,116.96
20240507133017,77.07
20240507134017,14.1
20240507135017,31.9
20240507140017,30.15
20240507141017,25.58
20240507142017,18.58
20240507143017,15.87
20240507144017,15.75
20240507145017,17.69
20240507150017,15.98
20240507151017,13.29
20240507152017,10.89
20240507153017,11.08
20240507154017,8.63
20240507155017,10.11
20240507160017,9.67
20240507161017,10.82
20240507162017,10.56
20240507163017,7.64
20240507164017,6.0
20240507165017,4.44
20240528090017,1.79
20240528091017,9.93
20240528092017,0
20240528093017,0
20240528094017,0
20240528095017,3.54
20240528100017,2.28
20240528101017,16.03
20240528102017,0
20240528103017,0
20240528104017,0
20240528105017,0
20240528110017,0
20240528111017,0
20240528112017,0
20240528113017,4.76
20240528114017,1.17
20240528115017,3.77
20240528120017,87.52
20240528121017,61.54
20240528122017,11.55
20240528123017,3.77
20240528124017,0
20240528125017,14.35
20240528130017,36.68
20240528131017,8.64
20240528132017,4.6
20240528133017,19.33
20240528134017,16.62
20240528135017,25.05
20240528140017,7.46
20240528141017,5.37
20240528142017,9.3
20240528143017,12.16
20240528144017,12.35
20240528145017,9.09
20240528150017,7.28
20240528151017,6.55
20240528152017,5.04
20240528153017,5.62
20240528154017,4.58
20240528155017,5.51
20240528160017,4.05
20240528161017,2.25
20240528162017,1.56
20240528163017,1.26
20240528164017,1.13
20240528165017,1.22
20240614090017,30.16
20240614091017,55.62
20240614092017,39.24
20240614093017,51.52
20240614094017,23.31
20240614095017,81.99
20240614100017,77.36
20240614101017,95.22
20240614102017,71.44
20240614103017,34.62
20240614104017,26.66
20240614105017,133.89
20240614110017,341.1
20240614111017,248.78
20240614112017,111.54
20240614113017,113.07
20240614114017,147.22
20240614115017,161.47
20240614120017,161.43
20240614121017,212.86
20240614122017,195.02
20240614123017,302.52
20240614124017,561.89
20240614125017,428.78
20240614130017,527.08
20240614131017,442.74
20240614132017,461.11
20240614133017,429.11
20240614134017,284.21
20240614135017,186.9
20240614140017,157.02
20240614141017,116.78
20240614142017,95.09
20240614143017,55.32
20240614144017,62.46
20240614145017,42.95
20240614150017,38.62
20240614151017,35.75
20240614152017,39.5
20240614153017,29.47
20240614154017,26.41
20240614155017,19.56
20240614160017,22.58
20240614161017,15.26
20240614162017,9.85
20240614163017,8.88
20240614164017,6.68
20240614165017,6.83
20240619090017,361.22
20240619091017,570.67
20240619092017,705.54
20240619093017,623.26
20240619094017,679.16
20240619095017,892.23
20240619100017,959.09
20240619101017,1102.25
20240619102017,967.5
20240619103017,998.65
20240619104017,914.08
20240619105017,1084.74
20240619110017,881.12
20240619111017,1165.7
20240619112017,1143.37
20240619113017,1091.69
20240619114017,1114.86
20240619115017,982.2
20240619120017,762.12
20240619121017,805.07
20240619122017,655.77
20240619123017,780.61
20240619124017,460.2
20240619125017,808.61
20240619130017,697.98
20240619131017,474.41
20240619132017,619.95
20240619133017,463.98
20240619134017,471.13
20240619135017,582.69
